game_id	home_team_id	away_team_id	date	neutral_site	game_link
villanova-temple	690	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/villanova-temple#boxscore
south-fla-massachusetts	0	651	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/south-fla-massachusetts#boxscore
minnesota-illinois	301	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/minnesota-illinois#boxscore
florida-st-nc-state	0	234	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/florida-st-nc-state#boxscore
air-force-san-diego-st	0	721	10/12/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/12/air-force-san-diego-st#boxscore
san-jose-st-fresno-st	96	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/san-jose-st-fresno-st#boxscore
texas-tech-kansas-st	327	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/texas-tech-kansas-st#boxscore
colorado-southern-california	0	157	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/colorado-southern-california#boxscore
buffalo-toledo	0	86	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/buffalo-toledo#boxscore
pittsburgh-virginia	0	545	11/02/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/02/pittsburgh-virginia#boxscore
byu-washington	0	77	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/byu-washington#boxscore
northern-ill-western-mich	0	503	11/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/20/northern-ill-western-mich#boxscore
south-carolina-florida	235	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/south-carolina-florida#boxscore
eastern-mich-kent-st	0	204	11/23/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/23/eastern-mich-kent-st#boxscore
lsu-texas-am	0	365	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/lsu-texas-am#boxscore
duquesne-hawaii	277	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/duquesne-hawaii#boxscore
elon-south-fla	651	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/elon-south-fla#boxscore
michigan-st-nebraska	463	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/michigan-st-nebraska#boxscore
indiana-michigan	0	306	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/indiana-michigan#boxscore
washington-california	0	756	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/washington-california#boxscore
wyoming-missouri	434	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/wyoming-missouri#boxscore
fresno-st-unlv	0	96	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/fresno-st-unlv#boxscore
new-mexico-st-liberty	355	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/new-mexico-st-liberty#boxscore
tulane-ohio-st	518	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/tulane-ohio-st#boxscore
illinois-nebraska	463	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/illinois-nebraska#boxscore
toledo-northern-ill	503	0	11/07/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/07/toledo-northern-ill#boxscore
georgia-st-troy	0	254	10/04/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/04/georgia-st-troy#boxscore
maryland-penn-st	0	392	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/maryland-penn-st#boxscore
navy-cincinnati	140	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/navy-cincinnati#boxscore
texas-am-auburn	37	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/texas-am-auburn#boxscore
oklahoma-st-tcu	0	521	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/oklahoma-st-tcu#boxscore
houston-navy	726	0	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/houston-navy#boxscore
ole-miss-arkansas	0	433	10/13/2018	1	http://www.ncaa.com/game/football/fbs/2018/10/13/ole-miss-arkansas#boxscore
iowa-illinois	301	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/iowa-illinois#boxscore
duke-pittsburgh	545	0	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/duke-pittsburgh#boxscore
louisiana-mississippi-st	430	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/louisiana-mississippi-st#boxscore
louisiana-tech-lsu	365	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/louisiana-tech-lsu#boxscore
marshall-fiu	231	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/marshall-fiu#boxscore
georgia-tech-pittsburgh	545	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/georgia-tech-pittsburgh#boxscore
old-dominion-rice	0	523	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/old-dominion-rice#boxscore
troy-ga-southern	253	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/troy-ga-southern#boxscore
fiu-charlotte	0	231	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/fiu-charlotte#boxscore
uab-rice	0	9	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/uab-rice#boxscore
kentucky-louisville	0	334	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/kentucky-louisville#boxscore
south-carolina-vanderbilt	0	648	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/south-carolina-vanderbilt#boxscore
marshall-western-ky	772	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/marshall-western-ky#boxscore
ut-martin-missouri	434	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/ut-martin-missouri#boxscore
georgia-st-appalachian-st	0	254	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/georgia-st-appalachian-st#boxscore
western-mich-georgia-st	254	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/western-mich-georgia-st#boxscore
washington-washington-st	754	0	11/23/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/23/washington-washington-st#boxscore
kent-st-miami-oh	0	331	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/kent-st-miami-oh#boxscore
san-jose-st-wyoming	811	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/san-jose-st-wyoming#boxscore
california-byu	77	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/california-byu#boxscore
east-carolina-temple	0	196	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/east-carolina-temple#boxscore
oregon-st-stanford	0	528	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/oregon-st-stanford#boxscore
north-texas-old-dominion	523	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/north-texas-old-dominion#boxscore
texas-tech-tcu	0	700	10/11/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/11/texas-tech-tcu#boxscore
colorado-st-nevada	0	156	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/colorado-st-nevada#boxscore
minnesota-nebraska	463	0	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/minnesota-nebraska#boxscore
minnesota-maryland	0	428	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/minnesota-maryland#boxscore
nevada-toledo	0	466	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/nevada-toledo#boxscore
missouri-st-oklahoma-st	521	0	08/30/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/30/missouri-st-oklahoma-st#boxscore
missouri-south-carolina	0	434	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/missouri-south-carolina#boxscore
troy-la-monroe	0	716	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/troy-la-monroe#boxscore
hawaii-army-west-point	725	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/hawaii-army-west-point#boxscore
oklahoma-iowa-st	0	522	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/oklahoma-iowa-st#boxscore
portland-st-oregon	529	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/portland-st-oregon#boxscore
massachusetts-georgia	257	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/massachusetts-georgia#boxscore
north-carolina-miami-fl	0	457	09/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/27/north-carolina-miami-fl#boxscore
akron-eastern-mich	204	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/akron-eastern-mich#boxscore
unlv-southern-california	0	465	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/unlv-southern-california#boxscore
new-mexico-wisconsin	0	473	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/new-mexico-wisconsin#boxscore
oklahoma-st-kansas-st	327	0	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/oklahoma-st-kansas-st#boxscore
new-mexico-st-minnesota	0	472	08/30/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/30/new-mexico-st-minnesota#boxscore
washington-ucla	0	756	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/washington-ucla#boxscore
georgia-tech-virginia-tech	742	0	10/25/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/25/georgia-tech-virginia-tech#boxscore
new-mexico-colorado-st	0	473	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/new-mexico-colorado-st#boxscore
western-ky-ball-st	0	772	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/western-ky-ball-st#boxscore
utah-northern-ill	503	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/utah-northern-ill#boxscore
maryland-michigan	0	392	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/maryland-michigan#boxscore
tulsa-arkansas	31	0	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/tulsa-arkansas#boxscore
kentucky-texas-am	0	334	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/kentucky-texas-am#boxscore
byu-wisconsin	0	77	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/byu-wisconsin#boxscore
uab-louisiana-tech	0	9	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/uab-louisiana-tech#boxscore
colorado-california	0	157	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/colorado-california#boxscore
savannah-st-uab	9	0	08/30/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/30/savannah-st-uab#boxscore
oklahoma-texas-tech	0	522	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/oklahoma-texas-tech#boxscore
washington-auburn	0	756	09/01/2018	1	http://www.ncaa.com/game/football/fbs/2018/09/01/washington-auburn#boxscore
nevada-hawaii	0	466	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/nevada-hawaii#boxscore
west-virginia-tennessee	0	694	09/01/2018	1	http://www.ncaa.com/game/football/fbs/2018/09/01/west-virginia-tennessee#boxscore
hawaii-byu	77	0	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/hawaii-byu#boxscore
air-force-utah-st	0	721	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/air-force-utah-st#boxscore
northwestern-ohio-st	0	509	12/01/2018	1	http://www.ncaa.com/game/football/fbs/2018/12/01/northwestern-ohio-st#boxscore
incarnate-word-new-mexico	473	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/incarnate-word-new-mexico#boxscore
north-carolina-duke	0	457	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/north-carolina-duke#boxscore
tulane-tulsa	0	718	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/tulane-tulsa#boxscore
baylor-texas	703	0	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/baylor-texas#boxscore
hawaii-san-jose-st	630	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/hawaii-san-jose-st#boxscore
duke-miami-fl	0	193	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/duke-miami-fl#boxscore
missouri-tennessee	0	434	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/missouri-tennessee#boxscore
memphis-tulane	718	0	09/28/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/28/memphis-tulane#boxscore
fla-atlantic-marshall	0	229	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/fla-atlantic-marshall#boxscore
new-mexico-new-mexico-st	0	473	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/new-mexico-new-mexico-st#boxscore
incarnate-word-north-texas	497	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/incarnate-word-north-texas#boxscore
georgia-kentucky	0	257	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/georgia-kentucky#boxscore
temple-uconn	164	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/temple-uconn#boxscore
louisville-syracuse	688	0	11/09/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/09/louisville-syracuse#boxscore
oregon-st-colorado	157	0	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/oregon-st-colorado#boxscore
louisiana-alabama	0	671	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/louisiana-alabama#boxscore
arizona-houston	288	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/arizona-houston#boxscore
rutgers-wisconsin	0	587	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/rutgers-wisconsin#boxscore
south-alabama-ga-southern	253	0	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/south-alabama-ga-southern#boxscore
oregon-st-washington	756	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/oregon-st-washington#boxscore
clemson-pittsburgh	0	147	12/01/2018	1	http://www.ncaa.com/game/football/fbs/2018/12/01/clemson-pittsburgh#boxscore
la-monroe-southern-miss	0	498	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/la-monroe-southern-miss#boxscore
maryland-iowa	0	392	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/maryland-iowa#boxscore
vanderbilt-arkansas	31	0	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/vanderbilt-arkansas#boxscore
notre-dame-southern-california	657	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/notre-dame-southern-california#boxscore
william--mary-virginia-tech	742	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/william--mary-virginia-tech#boxscore
rutgers-ohio-st	518	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/rutgers-ohio-st#boxscore
arizona-st-san-diego-st	626	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/arizona-st-san-diego-st#boxscore
lsu-auburn	37	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/lsu-auburn#boxscore
arizona-washington-st	754	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/arizona-washington-st#boxscore
nevada-vanderbilt	0	466	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/nevada-vanderbilt#boxscore
nicholls-st-tulane	718	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/nicholls-st-tulane#boxscore
tulsa-navy	726	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/tulsa-navy#boxscore
southern-miss-utep	704	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/southern-miss-utep#boxscore
southern-ill-ole-miss	433	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/southern-ill-ole-miss#boxscore
north-texas-utsa	0	497	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/north-texas-utsa#boxscore
southern-miss-auburn	37	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/southern-miss-auburn#boxscore
coastal-caro-south-carolina	0	149	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/coastal-caro-south-carolina#boxscore
jackson-st-southern-miss	664	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/jackson-st-southern-miss#boxscore
iowa-st-texas	703	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/iowa-st-texas#boxscore
san-jose-st-washington-st	754	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/san-jose-st-washington-st#boxscore
weber-st-utah	732	0	08/30/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/30/weber-st-utah#boxscore
bowling-green-central-mich	0	71	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/bowling-green-central-mich#boxscore
fla-atlantic-ucf	0	229	09/21/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/21/fla-atlantic-ucf#boxscore
kennesaw-st-georgia-st	254	0	08/30/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/30/kennesaw-st-georgia-st#boxscore
florida-st-syracuse	688	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/florida-st-syracuse#boxscore
michigan-st-penn-st	539	0	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/michigan-st-penn-st#boxscore
toledo-eastern-mich	204	0	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/toledo-eastern-mich#boxscore
arkansas-colorado-st	156	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/arkansas-colorado-st#boxscore
kent-st-buffalo	0	331	11/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/06/kent-st-buffalo#boxscore
troy-appalachian-st	0	716	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/troy-appalachian-st#boxscore
smu-ucf	128	0	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/smu-ucf#boxscore
appalachian-st-charlotte	458	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/appalachian-st-charlotte#boxscore
rice-wake-forest	749	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/rice-wake-forest#boxscore
appalachian-st-coastal-caro	149	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/appalachian-st-coastal-caro#boxscore
virginia-indiana	0	746	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/virginia-indiana#boxscore
texas-st-rutgers	587	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/texas-st-rutgers#boxscore
fresno-st-minnesota	0	96	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/fresno-st-minnesota#boxscore
clemson-georgia-tech	0	147	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/clemson-georgia-tech#boxscore
western-ky-charlotte	0	772	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/western-ky-charlotte#boxscore
iowa-st-kansas	328	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/iowa-st-kansas#boxscore
drake-iowa-st	311	0	12/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/12/01/drake-iowa-st#boxscore
southern-utah-oregon-st	528	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/southern-utah-oregon-st#boxscore
ball-st-notre-dame	0	47	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/ball-st-notre-dame#boxscore
georgia-st-nc-state	0	254	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/georgia-st-nc-state#boxscore
nebraska-iowa	0	463	11/23/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/23/nebraska-iowa#boxscore
ball-st-indiana	0	47	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/ball-st-indiana#boxscore
utah-st-hawaii	0	731	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/utah-st-hawaii#boxscore
notre-dame-wake-forest	749	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/notre-dame-wake-forest#boxscore
utah-ucla	0	732	10/26/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/26/utah-ucla#boxscore
akron-iowa-st	0	5	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/akron-iowa-st#boxscore
arizona-st-colorado	157	0	10/06/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/06/arizona-st-colorado#boxscore
southern-miss-charlotte	458	0	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/southern-miss-charlotte#boxscore
purdue-minnesota	0	559	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/purdue-minnesota#boxscore
utah-st-colorado-st	156	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/utah-st-colorado-st#boxscore
towson-wake-forest	749	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/towson-wake-forest#boxscore
bowling-green-oregon	0	71	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/bowling-green-oregon#boxscore
texas-tech-iowa-st	0	700	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/texas-tech-iowa-st#boxscore
louisiana-tech-utsa	0	366	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/louisiana-tech-utsa#boxscore
smu-uconn	164	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/smu-uconn#boxscore
idaho-florida	235	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/idaho-florida#boxscore
coastal-caro-massachusetts	0	149	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/coastal-caro-massachusetts#boxscore
vmi-toledo	709	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/vmi-toledo#boxscore
arkansas-auburn	37	0	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/arkansas-auburn#boxscore
morgan-st-akron	5	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/morgan-st-akron#boxscore
iowa-st-tcu	0	311	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/iowa-st-tcu#boxscore
california-southern-california	657	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/california-southern-california#boxscore
virginia-tech-florida-st	234	0	09/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/03/virginia-tech-florida-st#boxscore
alabama-georgia	0	257	12/01/2018	1	http://www.ncaa.com/game/football/fbs/2018/12/01/alabama-georgia#boxscore
utep-utsa	0	704	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/utep-utsa#boxscore
utsa-southern-miss	664	0	10/20/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/20/utsa-southern-miss#boxscore
rice-lsu	365	0	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/rice-lsu#boxscore
alabama-ole-miss	433	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/alabama-ole-miss#boxscore
arkansas-missouri	434	0	11/23/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/23/arkansas-missouri#boxscore
oklahoma-st-oklahoma	522	0	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/oklahoma-st-oklahoma#boxscore
ball-st-ohio	0	47	10/25/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/25/ball-st-ohio#boxscore
james-madison-nc-state	490	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/james-madison-nc-state#boxscore
utsa-kansas-st	327	0	09/15/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/15/utsa-kansas-st#boxscore
south-fla-houston	0	651	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/south-fla-houston#boxscore
illinois-maryland	0	301	10/27/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/27/illinois-maryland#boxscore
ga-southern-georgia-st	254	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/ga-southern-georgia-st#boxscore
south-carolina-clemson	147	0	11/24/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/24/south-carolina-clemson#boxscore
buffalo-temple	0	86	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/buffalo-temple#boxscore
utep-rice	0	704	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/utep-rice#boxscore
austin-peay-georgia	257	0	09/01/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/01/austin-peay-georgia#boxscore
baylor-oklahoma	522	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/baylor-oklahoma#boxscore
houston-baptist-smu	663	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/houston-baptist-smu#boxscore
monmouth-eastern-mich	204	0	08/31/2018	0	http://www.ncaa.com/game/football/fbs/2018/08/31/monmouth-eastern-mich#boxscore
south-carolina-st-ucf	128	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/south-carolina-st-ucf#boxscore
houston-smu	0	288	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/houston-smu#boxscore
stanford-notre-dame	513	0	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/stanford-notre-dame#boxscore
southern-u-louisiana-tech	366	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/southern-u-louisiana-tech#boxscore
southern-california-oregon-st	0	657	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/southern-california-oregon-st#boxscore
northwestern-minnesota	0	509	11/17/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/17/northwestern-minnesota#boxscore
nebraska-michigan	0	463	09/22/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/22/nebraska-michigan#boxscore
louisville-clemson	147	0	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/louisville-clemson#boxscore
ucla-colorado	157	0	09/28/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/28/ucla-colorado#boxscore
uconn-tulsa	0	164	11/03/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/03/uconn-tulsa#boxscore
virginia-virginia-tech	742	0	11/23/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/23/virginia-virginia-tech#boxscore
marshall-old-dominion	0	388	10/13/2018	0	http://www.ncaa.com/game/football/fbs/2018/10/13/marshall-old-dominion#boxscore
tcu-west-virginia	0	698	11/10/2018	0	http://www.ncaa.com/game/football/fbs/2018/11/10/tcu-west-virginia#boxscore
georgia-tech-south-fla	0	255	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/georgia-tech-south-fla#boxscore
memphis-navy	726	0	09/08/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/08/memphis-navy#boxscore
syracuse-notre-dame	0	688	11/17/2018	1	http://www.ncaa.com/game/football/fbs/2018/11/17/syracuse-notre-dame#boxscore
ole-miss-lsu	0	433	09/29/2018	0	http://www.ncaa.com/game/football/fbs/2018/09/29/ole-miss-lsu#boxscore
